source_pack,source_path,sha256,organized_path,status
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian/s-hurt3.png,8be6695e567c63fdc8f0e1a4379dc7892c75a8e3f62a15cf3226f48e4c013782,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian/s-hurt2.png,87eb17e4cf8b5c4aaa248f2f08d6715aff373580409b05efe0ce2c223fe63b75,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian/s-hurt4.png,5698f10acd2ad691bda24cd8e9bd7022f54885077805b76a344213f61f633f36,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian/w.png,1ed08d5dac1639b66f95120d2fca51dc33cc06d604fc0e08b7735e115602e570,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian/s.png,b38170d87b1452c944d02dad7631372d682d015aa6ac1b1b29c480e368febc4e,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/barbarian/e.png,9ac7d337892f7d779ec5d882e8ba1783c67838ffda256c07e21365740d51b4ca,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/barbarian/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/horned/s-hurt3.png,681b0939843c76ab7eab598011599b7756574e8cc813c69b15799ebce7a6b20c,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/horned/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/horned/s-hurt2.png,01050885b643c6b412dcbc04ab5ed366087227cfef931e10b7b93368dd3a1a2f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/horned/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/horned/n.png,027d8fbde807fc1b63df82e7cce8e66cfca9d7eafad851e9f91cd73099750c1d,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/horned/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/horned/s-hurt5.png,aac99f2e452b2787532392ac7902002a82e017eda23cce756adc1e29ac16a10b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/horned/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/horned/s-hurt4.png,d1adb8784fb78b6d4cfe67026a1a7484b8e1ffab0dab11e06e3c561e98bc3623,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/horned/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/horned/w.png,99f12b2184a42f876ad8955692fdcff6ce7777ce9a16c8adc624ac03407d9ce5,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/horned/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/horned/s.png,bc1e08bc23156c3f6ca6b359f977018cc71b8a4f241c67a4d4fb7672730b16b0,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/horned/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/horned/e.png,a2f6f8e304e621dfcdd9929545b56e3f190e96d371b8bd02cf589da3c274abd1,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/horned/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round_raised/s-hurt3.png,a01aa6f6801f06f034a4ec5c0079e548c9e39f1af1350b62a32081f826cf69c3,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round_raised/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round_raised/s-hurt2.png,ca977aa1da83973a8f7ffde2dfedd5ca78c2c9fe2696c5fcb1087e05c774004a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round_raised/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round_raised/n.png,3e7e06738ebfbb3ebcaa5ab5db6922bad9bc62f277232d5650354649a14e192d,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round_raised/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round_raised/s-hurt5.png,b417820b76f60d5bd5e0f1b68532bb5c8b9754f73229aa6fa9b14c6eea688144,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round_raised/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round_raised/s-hurt4.png,af60dbf2e39520193d43b8ada21f7b022f4ae145e82b7d4c5734ebff32b17579,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round_raised/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round_raised/w.png,b25b3d8cb4216f6ca127002d4fd43c5ab037f7dbbd6e35c8915bd7959b64c43b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round_raised/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round_raised/s.png,71575b0d8293c350fc7d0b1cbfef1ed0f64ce895d7582b9d50b17691739e3beb,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round_raised/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round_raised/e.png,b5263ea512e46a81a44ad6a8d7aeb54fbf15bfb542b90db95a00411f55b4ed54,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round_raised/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round/s-hurt3.png,690a3a2c659b88265b47592754565ff829a063081a8501acb2dc8d5784d7e1ed,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round/s-hurt2.png,1592b654de20ad155589644b014aefa3fb8542405ed24b5f13f64cbd241b9c23,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round/n.png,f9677ae40b3546f976fea80ac4aa602ebc15a76b10320a6a0d44a9b0bfcf2692,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round/s-hurt4.png,944d3e82afdc97672a3ed01a4f70740b955fc413a25f71ef39cb4993916c6ef5,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round/w.png,4c012c7ea958e6396536197fdb08d6f1e6cfcf9f670383c149b9e2ecfa770010,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round/s.png,c879cc17960de319976cdcadf38e572e057bc7425f8d564c4c74a509fb8d7069,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/bascinet_round/e.png,694f77b3f561cecbccb3d79652c808c3986ea46acf47d84a31921dda6033b766,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/bascinet_round/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/maximus/s-hurt3.png,7db6d5cbbf7ddf2620c134ad0593d9160f8ab6f3d9417d60e76e258b4314612b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/maximus/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/maximus/s-hurt2.png,b698e5d77c1c22ea181c11310f593538c634a2f693174ff745ec8d82d66f643b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/maximus/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/maximus/n.png,42f9952900244bb1176166c263aa61d0c65fdc3fe4ea39433ee16b28e1ec4dd0,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/maximus/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/maximus/s-hurt5.png,47de7e466454c7a501952858b44ddb53d3ab6eb99675442b774760ee7fc7227a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/maximus/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/maximus/s-hurt4.png,6fbcc7b019a43c3962d84396857e56f41e1b0af01ee1bb9f74b65c84b7e3f7bc,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/maximus/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/maximus/w.png,d9c966c29bb624bb2d671cc6c8236b094558dec15ae5da5d688f6e166bbd23fb,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/maximus/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/maximus/s.png,fa713fd3203d7bb93d3595b301afa294434f5654a50bca4b71e40658c8a2d7b1,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/maximus/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/maximus/e.png,002fdac64312857d160c2b4fea3e1ed3dce24c5535f6fea1a2e31bea653b3d37,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/maximus/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/legion/s-hurt3.png,6edabf14111832b89f21f38205fc346a8f7cce1a2df29979aa25119021124fc6,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/legion/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/legion/s-hurt2.png,32ab13ca965e088a0f7bea5954eb29b711bee07026793c266261fde74875a124,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/legion/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/legion/n.png,b8915a57501a17037ea5fc82648bd2ba42e3d55490dd3cfe93088a57c7a75c39,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/legion/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/legion/s-hurt5.png,f17b2a5f46c67b194c24264f38eadf0d53ab229dac3a4bb2850433068de70253,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/legion/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/legion/s-hurt4.png,151fd499d3df55c7308fb8ab0774cadc69d3d9614cf1135b7faf5d62c248d337,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/legion/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/legion/w.png,b7abab7b76d34b43f1549617b82827c4bea24b87d501e7d782a3bd2095555e57,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/legion/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/legion/s.png,523cfe3fb84b8a10aeb9065aa9295b0816e40d6a4c7a6d8443bdf52c837d691a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/legion/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/legion/e.png,f0abcb2f272c4139de8df1cccbf4ecc012ab70a7d72efbacfe8a87ba03df2272,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/legion/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/xeon/s-hurt3.png,ca77ec125bfed2c3a880cd9ac007267bd879aa1703b6226fa94539d319a9f17a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/xeon/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/xeon/s-hurt2.png,7bad5149460a235b62a325ca8c2075c908a7af089accc8a824b04878a3f2306a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/xeon/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/xeon/n.png,2a876f7788c97ff43188f5bd71e7b1fdcbb0cdb2526d936b297f49ff6514c0b9,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/xeon/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/xeon/s-hurt5.png,6c1a0561f3279ba4ba7751235425923c027ddcd20553081e861e429f8d749e62,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/xeon/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/xeon/s-hurt4.png,837c469d7f2313e433e90b7862c7be6b4a2255302d3c6b53b68b5e0ec687b382,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/xeon/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/xeon/w.png,206680c5e1e04a8ab115f1e482d278f9b845bcc32bd9b2017c4c0d412a7c5c85,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/xeon/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/helmets/xeon/e.png,9620ff07b96b838a82a7091e85146ebeba633096c8dbafdd31b4bd3767f25fac,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/helmets/xeon/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage/s-hurt3.png,960d4e41e6210723ed94f21e50f1046a6dcb856658642a5fa645ca955167b8da,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage/s-hurt2.png,5a240590f73c87b0fea988b097f20fde1777e1e2571da76aa3ec2cf71b01d241,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage/n.png,de4d95f9e65d754788d30f64dd7b9b76ffbb33f2face7dfa9e83b976b24f7ae7,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage/s-hurt5.png,1eca3c093a931d53824b83e174e5e7d2ace36185e7cdb943d6966665c57fc17c,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage/s-hurt4.png,56419ce625a05ff28feb92bba73221aaa3d8706f22ed68fb21665015efe5821c,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage/w.png,5a2ae6802d5928f3f570232b5ae3e940b270d51ece4b0b85c6c5b8e9f5febca6,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage/s.png,444c8a45d7a5da182de45900e9e581766fa79f51c1a0b87edef7abd821b09dc3,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage/e.png,d032b3f694c1117f880308eb397591aee64cd06b403f6bd440328938cbe690c5,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest/s-hurt3.png,966d4b9f97a675cd27248fa8d9ebddc87edb01d5e3bce0dfbc6fb96642406bbb,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest/s-hurt2.png,97dc75412bb7e981d91cfa6fc82244bc0ba4ba9245adac2103d38355e03bbce3,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest/n.png,f0156fbfcdfd7b2c0af61f3f2d8638ddc5c3399193a71cc2def866eb0fd0094b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest/s-hurt5.png,5670edf3be57158df676a9576e6a2dfd6113782d9f100a8f182e6afdfa62fcaf,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest/s-hurt4.png,71fc9aa0c2550dbb789548377cde7b7cd5a12f5cfdd1117fb366b66d939e7ddb,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest/w.png,57f99f7e2380c129843905d57d797e551c8a665a13704596b66152d80dd091bf,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest/s.png,dca81e90aa4474c648244dcfaca0ac05d1757bcbcd4166d741d772b61f523ba9,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest/e.png,44e79acfdf4e6acabd131cf5b61579f4be4a6b1de29bb01667b9e5b6dfc2796a,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest_centurion/s-hurt3.png,bd32a40485dbddc59ee6764fa4b800f0d73ac7bff8402ffb4b4a9a7190bfdaf7,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest_centurion/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest_centurion/s-hurt2.png,c53870bfb67d19cab297fd0c3d2e00993e3a3aa94868d48fbd5c62640dc60c82,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest_centurion/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest_centurion/n.png,3e1d3d474ad50084a04a1d86f1e82f826f0f47fd0e4e27d80a765aa6e554572d,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest_centurion/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest_centurion/s-hurt5.png,b13cbe444308c68f7df76161e0aad708e4b73d8b3dab0266627c68aa7862a8c5,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest_centurion/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest_centurion/s-hurt4.png,8e04cb48c1de66b2e11beac00b9c4ef6a8fbdbf238392f1b777b3cdff81b8fad,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest_centurion/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest_centurion/w.png,32360c49adbb7f71075026b116444149ec9930c4a16b16bee0ca542ce699cd67,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest_centurion/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/crest_centurion/e.png,f9ef3857675935e96ba65c44e2c5fdbd1b890e4074410b27ac7c377a9d3b4a35,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/crest_centurion/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_legion/s-hurt3.png,7ebb3e414de3cd70bb06956a28d81232e35d4034897d0266196db200949b8109,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_legion/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_legion/s-hurt2.png,c03d5076cb6785f2efee91ecec79c0112baf81fa4d4e5e5c885c169f64ded80b,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_legion/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_legion/n.png,e01ec41b0a40040a8ec6a0733938b8cbfa8c3556013d6e184d38ae4fd8d904d2,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_legion/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_legion/s-hurt5.png,544a8f5d8cca96adc8c158971048772f44a255d2d0a125a2e545229c712a8b9f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_legion/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_legion/s-hurt4.png,0ac7cb0bafd79042e9bbd9867335967230ba1d61168280c525a943bab7596e80,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_legion/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_legion/w.png,1d64e97a833869ce451afd87cb72581f8964da06ee71a4cf556f4c78ab4ba70e,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_legion/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_legion/s.png,c6025daabac85803941c54a162d698afc39a2f2e5259f14ee6132631ca0472db,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_legion/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_legion/e.png,2a12b8ed25722a5a7447814f076f2b31e990ba3239ade64f1827f45b3d7239a2,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_legion/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_centurion/s-hurt3.png,3d40e2bf20f9779c96fd53ac63d491e2025fb4eac9fd01506f3262afb2c09dda,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_centurion/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_centurion/s-hurt2.png,17cf827b08d2e923bd071be85ed699778acb61d43714eb8dce1aca065516bd1f,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_centurion/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_centurion/n.png,d6af964991794db18da79b8aed79c29f5f989adfe5fa935a836c1dc5f3c0fc48,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_centurion/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_centurion/s-hurt5.png,86c27a83687bb3f330127b3f5315e59e8796d9a58cbb89ef83f8c44fb41023b1,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_centurion/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_centurion/s-hurt4.png,32021a577216ba5915e448b89900e7d63f25427c90eb20831cd5a6e009899a0d,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_centurion/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_centurion/w.png,270214585ca89558274047f1f11ba00136884f901d7d7a2a309ff2955b8f3e62,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_centurion/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/plumage_centurion/e.png,ef8f3f4b44b35d64f5184bd1073748c50095cf4de2d8e48b320587b690addfb7,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/plumage_centurion/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_3/bg/s-hurt3.png,ec6ecc981438bc9246cd38c6a61d2825e6ade0f7d8a08ce2106ba8147c359c42,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_3/bg/s-hurt3.png/s-hurt3.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_3/bg/s-hurt2.png,3c134215584150b2e7d2c6ff9ee2ae42e0249fbbcf1684cacaa946e927266736,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_3/bg/s-hurt2.png/s-hurt2.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_3/bg/n.png,3edbe26d718ac94a8e3fa4b24db40640a53ce750257fff52f18432ac857fe817,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_3/bg/n.png/n.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_3/bg/s-hurt5.png,a99365966b9d25a5fab8606f6647b4cabcb2023a82b057adfd49d821bf3f6cdb,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_3/bg/s-hurt5.png/s-hurt5.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_3/bg/s-hurt4.png,3af5c9b6b8c2391bca5c7f7b8fd3d9bb76086658fa5815d583be0348e003e651,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_3/bg/s-hurt4.png/s-hurt4.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_3/bg/w.png,99e2eecfd527395007776c01ce1bae97d70c2c5754233f880ac33dcab79e49c9,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_3/bg/w.png/w.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_3/bg/s.png,bc3c0b1df50f6b32260ee1a2d721fd2ae80f5576f1becf72df90d71e3f759818,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_3/bg/s.png/s.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_3/bg/e.png,4d8cf40aac4f3b0e98bb671633605d4732a50564df3bb486e108f75f56b50c65,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_3/bg/e.png/e.png,ADDED
lpc-helmets-mega-pack_build.zip,_build/accessory/horns_3/fg/w.png,317f24059d90d75c7384ff1f72fa44e7fadc40fe1f7e2421e924141a47a131aa,01_CHARACTERS/Helmets/LPC_Helmets_Mega_Pack/accessory/horns_3/fg/w.png/w.png,ADDED
